

[inf] t=4.07738,torque=0.00194043,theta=1005.26,phi=1005.34,dtheta=-0.250707,dphi=-0.333792,x=0.00636294,y=0.0854981
[inf] t=4.07847,torque=0.00160288,theta=1005.26,phi=1005.34,dtheta=-0.240761,dphi=-0.291532,x=0.00636931,y=0.0855036
[inf] t=4.07958,torque=0.00155363,theta=1005.26,phi=1005.34,dtheta=-0.23034,dphi=-0.314432,x=0.00635866,y=0.0855096
[inf] t=4.0807,torque=0.00146357,theta=1005.26,phi=1005.34,dtheta=-0.233819,dphi=-0.2758,x=0.00636082,y=0.0855197
[inf] t=4.08191,torque=0.00112893,theta=1005.26,phi=1005.34,dtheta=-0.216331,dphi=-0.262165,x=0.00636648,y=0.0854999
[inf] t=4.08299,torque=0.00116132,theta=1005.26,phi=1005.34,dtheta=-0.217149,dphi=-0.262084,x=0.00637015,y=0.0855012
[inf] t=4.08414,torque=0.000868229,theta=1005.26,phi=1005.34,dtheta=-0.200381,dphi=-0.256064,x=0.00637091,y=0.0854991
[inf] t=4.08527,torque=0.0010393,theta=1005.26,phi=1005.34,dtheta=-0.202932,dphi=-0.279437,x=0.00636023,y=0.0855042
[inf] t=4.08644,torque=0.00063345,theta=1005.26,phi=1005.34,dtheta=-0.187463,dphi=-0.242612,x=0.00636445,y=0.0855042
[inf] t=4.08755,torque=0.000416751,theta=1005.26,phi=1005.34,dtheta=-0.178134,dphi=-0.225035,x=0.00637185,y=0.0854936
[inf] t=4.08871,torque=0.000487887,theta=1005.26,phi=1005.34,dtheta=-0.172957,dphi=-0.25699,x=0.00635975,y=0.0855177
[inf] t=4.08973,torque=0.000338863,theta=1005.26,phi=1005.34,dtheta=-0.17047,dphi=-0.227911,x=0.00636191,y=0.0855053
[inf] t=4.09087,torque=-3.71992e-05,theta=1005.26,phi=1005.34,dtheta=-0.155671,dphi=-0.197015,x=0.00637145,y=0.0854982
[inf] t=4.09197,torque=6.1575e-05,theta=1005.26,phi=1005.34,dtheta=-0.149206,dphi=-0.239167,x=0.00636022,y=0.0855015
[inf] t=4.09309,torque=-0.000109728,theta=1005.26,phi=1005.34,dtheta=-0.147559,dphi=-0.203769,x=0.00635912,y=0.0855105
[inf] t=4.09425,torque=-0.000359337,theta=1005.26,phi=1005.34,dtheta=-0.135054,dphi=-0.190937,x=0.0063647,y=0.0855015
[inf] t=4.09536,torque=-0.000456889,theta=1005.26,phi=1005.34,dtheta=-0.131397,dphi=-0.180517,x=0.00636821,y=0.0855
[inf] t=4.0965,torque=-0.000695222,theta=1005.26,phi=1005.34,dtheta=-0.11912,dphi=-0.170434,x=0.00637254,y=0.0855043
[inf] t=4.0976,torque=-0.000538049,theta=1005.26,phi=1005.34,dtheta=-0.130289,dphi=-0.160706,x=0.00637898,y=0.0855049
[inf] t=4.09874,torque=-0.000454479,theta=1005.26,phi=1005.34,dtheta=-0.125618,dphi=-0.195433,x=0.00636631,y=0.0855095
[inf] t=4.10016,torque=-0.000664012,theta=1005.26,phi=1005.34,dtheta=-0.126463,dphi=-0.142502,x=0.00637276,y=0.085504
[inf] t=4.101,torque=-0.000782163,theta=1005.26,phi=1005.34,dtheta=-0.117375,dphi=-0.148039,x=0.00637316,y=0.0855011
[inf] t=4.10223,torque=-0.000819248,theta=1005.26,phi=1005.34,dtheta=-0.11688,dphi=-0.138692,x=0.00637788,y=0.0855026
[inf] t=4.10392,torque=-0.000932724,theta=1005.26,phi=1005.34,dtheta=-0.107411,dphi=-0.147386,x=0.00637154,y=0.0855037
[inf] t=4.10487,torque=-0.00107821,theta=1005.26,phi=1005.34,dtheta=-0.107504,dphi=-0.11119,x=0.00638156,y=0.0854968
[inf] t=4.10566,torque=-0.00109873,theta=1005.26,phi=1005.34,dtheta=-0.0994825,dphi=-0.135807,x=0.00637349,y=0.0855053
[inf] t=4.10657,torque=-0.00112527,theta=1005.26,phi=1005.34,dtheta=-0.101012,dphi=-0.120218,x=0.00637808,y=0.0854964
[inf] t=4.10773,torque=-0.00108107,theta=1005.26,phi=1005.34,dtheta=-0.093483,dphi=-0.157376,x=0.00636207,y=0.0855037
[inf] t=4.10885,torque=-0.00124129,theta=1005.26,phi=1005.33,dtheta=-0.0957742,dphi=-0.109472,x=0.00637064,y=0.0855
[inf] t=4.11001,torque=-0.00124878,theta=1005.26,phi=1005.33,dtheta=-0.088957,dphi=-0.132624,x=0.00636318,y=0.0855065
[inf] t=4.11113,torque=-0.00120662,theta=1005.26,phi=1005.33,dtheta=-0.0918651,dphi=-0.128662,x=0.00636317,y=0.0854888
[inf] t=4.11227,torque=-0.00135545,theta=1005.26,phi=1005.33,dtheta=-0.085906,dphi=-0.11598,x=0.00635713,y=0.0855081
[inf] t=4.11342,torque=-0.00169904,theta=1005.26,phi=1005.33,dtheta=-0.0759765,dphi=-0.0734319,x=0.00637031,y=0.0855028
[inf] t=4.11456,torque=-0.00142363,theta=1005.26,phi=1005.33,dtheta=-0.0783185,dphi=-0.125581,x=0.00635721,y=0.0855096
[inf] t=4.11567,torque=-0.00167234,theta=1005.26,phi=1005.33,dtheta=-0.0733259,dphi=-0.0861284,x=0.00636451,y=0.0855034
[inf] t=4.11678,torque=-0.00151266,theta=1005.26,phi=1005.33,dtheta=-0.0784424,dphi=-0.101851,x=0.0063608,y=0.0855121
[inf] t=4.11791,torque=-0.00166083,theta=1005.26,phi=1005.33,dtheta=-0.0748579,dphi=-0.0803926,x=0.00636866,y=0.08551
[inf] t=4.11907,torque=-0.00167592,theta=1005.26,phi=1005.33,dtheta=-0.0670688,dphi=-0.105341,x=0.00636,y=0.0855084
[inf] t=4.12021,torque=-0.00190399,theta=1005.26,phi=1005.33,dtheta=-0.0577446,dphi=-0.0864503,x=0.00636277,y=0.0855077
[inf] t=4.12131,torque=-0.00189392,theta=1005.26,phi=1005.33,dtheta=-0.0618386,dphi=-0.0722444,x=0.00636936,y=0.0855006
[inf] t=4.1224,torque=-0.00187213,theta=1005.26,phi=1005.33,dtheta=-0.0590722,dphi=-0.0871731,x=0.00636433,y=0.0855115
[inf] t=4.12354,torque=-0.0019823,theta=1005.26,phi=1005.33,dtheta=-0.0529831,dphi=-0.0830763,x=0.00636168,y=0.0855091
[inf] t=4.1247,torque=-0.00221482,theta=1005.26,phi=1005.33,dtheta=-0.0456439,dphi=-0.0573176,x=0.00636946,y=0.0855016
[inf] t=4.1258,torque=-0.00193864,theta=1005.26,phi=1005.33,dtheta=-0.0517188,dphi=-0.0949052,x=0.00636086,y=0.0855013
[inf] t=4.12691,torque=-0.0020576,theta=1005.26,phi=1005.33,dtheta=-0.0507763,dphi=-0.0710898,x=0.00636275,y=0.0855003
